Wall time,Step,Value
1699042299.9131591,0,1.8008644580841064
1699042618.463292,1,1.7981823682785034
1699042938.54429,2,1.7976064682006836
1699043258.4867904,3,1.7920308113098145
1699043577.8671288,4,1.7970775365829468
1699043897.772259,5,1.791427493095398
1699044217.5406375,6,1.7908046245574951
1699044537.2898886,7,1.7885615825653076
1699044856.7518473,8,1.7889772653579712
1699045175.9951963,9,1.786758542060852
1699045494.853839,10,1.784076452255249
1699045813.9069676,11,1.7837631702423096
1699046133.112562,12,1.7832404375076294
1699046452.2888758,13,1.7804678678512573
1699046770.4581015,14,1.7801909446716309
1699047089.210801,15,1.7791848182678223
1699047408.92571,16,1.7792454957962036
1699047728.3021247,17,1.7774465084075928
1699048048.9157772,18,1.7771269083023071
1699048368.4302347,19,1.7761118412017822
1699048687.4840212,20,1.7755922079086304
1699049006.97001,21,1.7756949663162231
1699049326.08831,22,1.7724179029464722
1699049645.7579737,23,1.769708514213562
1699049965.088992,24,1.7666434049606323
1699050283.9900794,25,1.7673434019088745
1699050602.9956548,26,1.7634990215301514
1699050922.1917138,27,1.7638198137283325
1699051241.7629924,28,1.7616186141967773
1699051561.6583896,29,1.7583539485931396
1699051881.1827767,30,1.7553095817565918
1699052200.3621655,31,1.7534511089324951
1699052520.2128375,32,1.7541615962982178
1699052839.7300901,33,1.74848210811615
1699053159.170464,34,1.7457162141799927
1699053479.7422783,35,1.74344801902771
1699053799.02869,36,1.7365294694900513
1699054118.3371294,37,1.7375154495239258
1699054438.2620897,38,1.7365190982818604
1699054758.341082,39,1.7310339212417603
1699055078.839635,40,1.7243188619613647
1699055399.2358773,41,1.722312331199646
1699055718.7705643,42,1.7194023132324219
1699056038.0142639,43,1.7123569250106812
1699056358.7222118,44,1.7056446075439453
1699056678.3614368,45,1.701675295829773
1699056999.3412535,46,1.6962412595748901
1699057319.107963,47,1.6865508556365967
1699057639.9917524,48,1.6803542375564575
1699057959.022511,49,1.6738498210906982
1699058278.1595845,50,1.6691248416900635
1699058597.9039319,51,1.6617928743362427
1699058916.9821353,52,1.6579309701919556
1699059236.2307587,53,1.650214433670044
1699059555.1532762,54,1.6349127292633057
1699059875.601852,55,1.6329889297485352
1699060195.1561596,56,1.6147900819778442
1699060515.1594987,57,1.6099430322647095
1699060834.6872241,58,1.6030688285827637
1699061155.5891254,59,1.5916352272033691
1699061474.2501125,60,1.5902163982391357
1699061793.452964,61,1.572718858718872
1699062112.490151,62,1.55501389503479
1699062431.2147975,63,1.5561611652374268
1699062749.7586427,64,1.5337579250335693
1699063068.9303865,65,1.5244182348251343
1699063387.9761295,66,1.5064045190811157
1699063707.480489,67,1.5013384819030762
1699064026.6815057,68,1.4829620122909546
1699064345.5748897,69,1.4747295379638672
1699064664.9779334,70,1.4492818117141724
1699064983.996949,71,1.4405137300491333
1699065303.2884383,72,1.4231069087982178
1699065622.1646278,73,1.4168857336044312
1699065941.5520885,74,1.392162799835205
1699066260.6345696,75,1.3633452653884888
1699066581.078791,76,1.3801859617233276
1699066900.674755,77,1.3396496772766113
1699067219.6434207,78,1.3257511854171753
1699067539.5025682,79,1.3162808418273926
1699067858.599294,80,1.3065619468688965
1699068178.3255627,81,1.2789634466171265
1699068497.1660924,82,1.2539616823196411
1699068815.9515307,83,1.2488470077514648
1699069135.1490662,84,1.22744882106781
1699069455.6087728,85,1.206236481666565
1699069774.6092713,86,1.1906965970993042
1699070093.936026,87,1.1586415767669678
1699070413.0601275,88,1.1486541032791138
1699070733.33127,89,1.1121907234191895
1699071053.762483,90,1.0992480516433716
1699071373.032021,91,1.100759744644165
1699071692.7641776,92,1.0597294569015503
1699072012.1260855,93,1.055598497390747
1699072332.1748621,94,1.0498281717300415
1699072651.5630693,95,1.0167659521102905
1699072970.8826873,96,1.005979061126709
1699073290.8443239,97,0.9845467805862427
1699073610.6496267,98,0.9606749415397644
1699073931.1220827,99,0.9359923601150513
1699074250.166266,100,0.950130820274353
1699074569.7927077,101,0.9084862470626831
1699074888.9352634,102,0.8938621878623962
1699075208.7398617,103,0.8839197158813477
1699075527.9898176,104,0.8590158820152283
1699075848.6771612,105,0.8281888961791992
1699076168.0521138,106,0.8097409009933472
