Wall time,Step,Value
1699622408.460684,0,1.793317198753357
1699622726.5138175,1,1.796311378479004
1699623050.4018734,2,1.792628288269043
1699623374.4255755,3,1.791380524635315
1699623699.2608755,4,1.789391040802002
1699624024.413892,5,1.7861502170562744
1699624348.791081,6,1.7889723777770996
1699624674.065196,7,1.7853838205337524
1699625006.2714975,8,1.7867566347122192
1699625346.0546114,9,1.7791754007339478
1699625675.3276703,10,1.779120922088623
1699626005.9541094,11,1.778910756111145
1699626337.3064003,12,1.779434084892273
1699626669.2644212,13,1.7771002054214478
1699626999.1902106,14,1.7727694511413574
1699627330.147199,15,1.7700575590133667
1699627661.665347,16,1.766872763633728
1699627992.8097708,17,1.7697540521621704
1699628323.635969,18,1.7680354118347168
1699628654.7991316,19,1.764538049697876
1699628985.3596694,20,1.7617392539978027
1699629315.9301975,21,1.7582417726516724
1699629645.794497,22,1.7562764883041382
1699629975.8679054,23,1.752260446548462
1699630306.028756,24,1.7512980699539185
1699630636.4646978,25,1.7458701133728027
1699630966.457558,26,1.749995470046997
1699631297.465385,27,1.7408993244171143
1699631627.8717732,28,1.7396354675292969
1699631958.6566038,29,1.7377750873565674
1699632288.6026106,30,1.7366231679916382
1699632621.323554,31,1.723535180091858
1699632952.7982779,32,1.728568196296692
1699633283.3827775,33,1.7281172275543213
1699633614.0933404,34,1.7143058776855469
1699633945.0932353,35,1.7186700105667114
1699634276.564663,36,1.7103759050369263
1699634607.485323,37,1.720332384109497
1699634938.2976305,38,1.7029104232788086
1699635268.0648568,39,1.7054873704910278
1699635599.5245407,40,1.691617727279663
1699635930.1364503,41,1.6957273483276367
1699636261.899843,42,1.692619800567627
1699636593.7781193,43,1.6863312721252441
1699636925.0377297,44,1.6941206455230713
1699637257.8746998,45,1.6822915077209473
1699637588.7545385,46,1.6688125133514404
1699637919.2656238,47,1.6553291082382202
1699638250.0499396,48,1.6541931629180908
1699638581.276425,49,1.6575164794921875
1699638911.993053,50,1.669413685798645
1699639242.775743,51,1.6536271572113037
1699639573.8636138,52,1.6449650526046753
1699639903.8244033,53,1.6484525203704834
1699640233.4253774,54,1.6268625259399414
1699640564.0989435,55,1.6113214492797852
1699640894.5617976,56,1.6049394607543945
1699641225.1784227,57,1.6073706150054932
1699641556.2685468,58,1.6147613525390625
1699641887.9480574,59,1.5922093391418457
1699642219.1191916,60,1.6067728996276855
1699642549.9078765,61,1.5795648097991943
1699642879.878335,62,1.586560606956482
1699643210.92517,63,1.5663851499557495
1699643541.6914992,64,1.5695618391036987
1699643872.2280407,65,1.5711755752563477
1699644202.1965854,66,1.522120475769043
1699644533.4571943,67,1.5645465850830078
1699644864.6337228,68,1.5033457279205322
1699645196.241607,69,1.5303031206130981
1699645528.1818874,70,1.575932502746582
1699645859.4839716,71,1.5102155208587646
1699646190.8793643,72,1.5314249992370605
1699646521.8408396,73,1.4866020679473877
1699646853.4174743,74,1.478812575340271
1699647184.3890738,75,1.4737544059753418
1699647515.366133,76,1.479370355606079
1699647846.3434148,77,1.443525791168213
1699648176.6302018,78,1.4264992475509644
1699648506.5640855,79,1.4603642225265503
1699648838.2893476,80,1.4535375833511353
1699649169.5045536,81,1.4197410345077515
1699649500.9592476,82,1.4229117631912231
1699649831.7120688,83,1.4209411144256592
1699650163.9100425,84,1.3877818584442139
1699650494.8881817,85,1.4062734842300415
1699650825.2937486,86,1.360127568244934
1699651155.673361,87,1.3461456298828125
1699651487.0130856,88,1.3612314462661743
1699651819.318016,89,1.3738248348236084
1699652149.449307,90,1.3691776990890503
1699652481.808444,91,1.3468302488327026
1699652812.2058494,92,1.2990833520889282
1699653142.7773366,93,1.3450175523757935
1699653473.2343616,94,1.3411303758621216
1699653804.666227,95,1.315101146697998
1699654135.1121018,96,1.316735863685608
1699654465.1815531,97,1.26947820186615
1699654795.501804,98,1.2909965515136719
1699655125.5860305,99,1.3011308908462524
1699655456.2428474,100,1.2581385374069214
1699655786.964736,101,1.3388549089431763
1699656118.2765255,102,1.2496482133865356
1699656449.6945026,103,1.2624002695083618
1699656780.0214684,104,1.2612494230270386
1699657109.6880834,105,1.2602053880691528
1699657440.3940063,106,1.2413815259933472
