Wall time,Step,Value
1707432796.0516562,0,3.5939781665802
1707433117.8488533,1,3.586135149002075
1707433439.7912235,2,3.5765068531036377
1707433760.9052727,3,3.573439836502075
1707434081.8944778,4,3.56503963470459
1707434403.7394493,5,3.558807849884033
1707434724.9906526,6,3.553006410598755
1707435046.507498,7,3.5387728214263916
1707435367.4878697,8,3.5333588123321533
1707435690.5303967,9,3.518535614013672
1707436012.318259,10,3.5098962783813477
1707436333.7190015,11,3.501713991165161
1707436654.5469913,12,3.4987380504608154
1707436974.7387772,13,3.4825475215911865
1707437295.8253937,14,3.4606385231018066
1707437617.2586112,15,3.44787859916687
1707437938.564794,16,3.4440062046051025
1707438259.5303752,17,3.4265499114990234
1707438581.1771219,18,3.4122188091278076
1707438902.4037113,19,3.3732872009277344
1707439223.8219717,20,3.385500431060791
1707439544.569541,21,3.3375704288482666
1707439865.828952,22,3.3223283290863037
1707440187.8321574,23,3.2878127098083496
1707440508.482482,24,3.2847392559051514
1707440828.599537,25,3.252312660217285
1707441149.5001874,26,3.2092018127441406
1707441470.1095607,27,3.1796464920043945
1707441791.5068052,28,3.157531499862671
1707442112.1252215,29,3.10522198677063
1707442432.4041998,30,3.083740234375
1707442754.22578,31,3.0527255535125732
1707443074.9192517,32,2.968508005142212
1707443395.101751,33,2.952327251434326
1707443715.2326849,34,2.8751912117004395
1707444035.7427151,35,2.791951894760132
1707444356.3194573,36,2.8065342903137207
1707444676.4352238,37,2.735281229019165
1707444997.0883784,38,2.7388241291046143
1707445317.6647196,39,2.6943087577819824
1707445637.9962287,40,2.5023343563079834
1707445959.096694,41,2.4617161750793457
1707446278.8915322,42,2.399066209793091
1707446598.8764472,43,2.3813483715057373
1707446919.9978592,44,2.297307014465332
1707447240.7669516,45,2.2405831813812256
1707447561.9628332,46,2.1931912899017334
1707447882.7786758,47,2.080505132675171
1707448202.6398568,48,2.2335991859436035
1707448523.417818,49,1.8851251602172852
1707448843.5781565,50,2.0927672386169434
1707449162.8714604,51,1.9534337520599365
1707449483.5842304,52,1.8585152626037598
1707449803.86656,53,1.8820664882659912
1707450124.1832461,54,1.8646364212036133
1707450445.4161887,55,1.7369335889816284
1707450765.838542,56,1.7620364427566528
1707451086.1175885,57,1.8283205032348633
1707451405.7072582,58,1.829954981803894
1707451726.7039025,59,1.657373070716858
1707452046.852842,60,1.6728887557983398
1707452367.4803216,61,1.7545571327209473
1707452687.353951,62,1.7423568964004517
1707453007.9389193,63,1.601529598236084
1707453328.1568494,64,1.6364482641220093
1707453650.488374,65,1.6191020011901855
1707453971.4464097,66,1.7632132768630981
1707454292.820507,67,1.4728550910949707
1707454612.80691,68,1.519280195236206
1707454932.8523803,69,1.6359096765518188
1707455253.15455,70,1.3486155271530151
1707455572.9004223,71,1.6805822849273682
1707455894.4473026,72,1.6639094352722168
1707456214.9630506,73,1.5299588441848755
1707456535.1163018,74,1.496692419052124
1707456855.5612085,75,1.5295075178146362
1707457175.8399837,76,1.4051473140716553
1707457497.9723985,77,1.437348484992981
1707457819.6295567,78,1.4233429431915283
1707458141.3027995,79,1.4799176454544067
1707458461.5832953,80,1.4406497478485107
1707458781.511296,81,1.369358777999878
1707459102.2320638,82,1.558569073677063
1707459422.7395492,83,1.4869357347488403
1707459745.4657493,84,1.4277112483978271
1707460069.244432,85,1.3005458116531372
1707460390.069473,86,1.4287714958190918
1707460711.4616017,87,1.2635726928710938
1707461032.076204,88,1.2675747871398926
1707461352.8292556,89,1.4316051006317139
1707461673.333669,90,1.4557476043701172
1707461994.1156375,91,1.452433466911316
1707462314.8049371,92,1.4545978307724
1707462635.4488351,93,1.2911456823349
1707462956.5555735,94,1.2357054948806763
1707463277.5703588,95,1.2755481004714966
1707463598.3450706,96,1.1703194379806519
1707463919.4959214,97,1.1335121393203735
1707464240.3921258,98,1.226215124130249
1707464561.2701986,99,1.316517949104309
1707464884.0720775,100,1.3848992586135864
1707465206.5818,101,1.3681515455245972
1707465527.8061829,102,1.2747565507888794
1707465848.457144,103,1.177166223526001
1707466170.8368266,104,1.1201988458633423
1707466492.7404242,105,1.2816017866134644
1707466813.640586,106,1.166754961013794
1707467135.6507034,107,1.244660496711731
1707467457.380535,108,1.0557821989059448
1707467777.7768617,109,0.9543635249137878
1707468098.677416,110,1.1068774461746216
1707468420.0013123,111,1.2361546754837036
1707468739.8749042,112,1.2405052185058594
1707469060.4134388,113,1.434962511062622
1707469382.7103624,114,1.159094214439392
1707469702.7912176,115,1.237349033355713
